user_id,total_transactions,total_spent,avg_transaction,max_transaction,min_transaction,total_rental_hours
f98388961c,2,5650.0,2825.0,3200.0,2450.0,113.0
89a668506e,2,890.0,445.0,470.0,420.0,89.0
1631835b99,3,5500.0,1833.3333333333333,3500.0,400.0,142.0
a559b322dd,3,1540.0,513.3333333333334,600.0,410.0,154.0
a61acde866,3,5310.0,1770.0,3600.0,260.0,114.0
0fb0fc8e99,1,100.0,100.0,100.0,100.0,10.0
a8ba5be731,2,710.0,355.0,700.0,10.0,36.0
83d17883d8,3,730.0,243.33333333333334,420.0,40.0,71.0
6043394f6d,1,30.0,30.0,30.0,30.0,3.0
1420f55909,3,1370.0,456.6666666666667,660.0,250.0,61.0
272a529815,1,480.0,480.0,480.0,480.0,24.0
0bf0dba2ba,1,540.0,540.0,540.0,540.0,27.0
9cc04a18f9,1,280.0,280.0,280.0,280.0,14.0
c50041d3f2,3,2270.0,756.6666666666666,1200.0,440.0,167.0
170d4de899,2,2340.0,1170.0,1260.0,1080.0,117.0
0b5ff161ae,1,860.0,860.0,860.0,860.0,43.0
a209266fc6,2,3450.0,1725.0,2300.0,1150.0,69.0
f427e1b66c,1,430.0,430.0,430.0,430.0,43.0
e44f7311f8,3,2100.0,700.0,1100.0,300.0,84.0
42351fe6bb,3,900.0,300.0,680.0,80.0,83.0
7e5a181181,1,3250.0,3250.0,3250.0,3250.0,65.0
0f9a60b025,3,1110.0,370.0,540.0,220.0,83.0
8996c01e54,3,1800.0,600.0,900.0,380.0,90.0
83e2008026,1,300.0,300.0,300.0,300.0,30.0
9fa2be5089,1,860.0,860.0,860.0,860.0,43.0
1dfe5e51fc,1,20.0,20.0,20.0,20.0,2.0
816e0f7d21,2,770.0,385.0,500.0,270.0,77.0
dfc748f0c6,2,620.0,310.0,570.0,50.0,62.0
824f05e735,2,910.0,455.0,570.0,340.0,91.0
0a298684ac,3,5120.0,1706.6666666666667,3550.0,620.0,121.0
606e2ef590,3,1880.0,626.6666666666666,1000.0,370.0,138.0
0f42197743,2,730.0,365.0,590.0,140.0,66.0
324678a175,1,1160.0,1160.0,1160.0,1160.0,58.0
910c32f1aa,2,3460.0,1730.0,3450.0,10.0,70.0
f420b069c6,2,180.0,90.0,140.0,40.0,9.0
1cbdf9604f,2,1630.0,815.0,980.0,650.0,62.0
3480d0be43,2,1100.0,550.0,840.0,260.0,68.0
be2683063d,3,4490.0,1496.6666666666667,2700.0,590.0,137.0
f2ceb414ad,1,2600.0,2600.0,2600.0,2600.0,52.0
39c4f5540f,2,1320.0,660.0,1300.0,20.0,67.0
b5bc637c52,1,200.0,200.0,200.0,200.0,20.0
6c673b9553,2,1160.0,580.0,900.0,260.0,44.0
ab567a2c79,1,350.0,350.0,350.0,350.0,35.0
6c326b29e8,1,260.0,260.0,260.0,260.0,13.0
6778750092,1,660.0,660.0,660.0,660.0,66.0
f1a5bbc265,2,330.0,165.0,200.0,130.0,23.0
f2f18aca31,1,2700.0,2700.0,2700.0,2700.0,54.0
f22d0223f7,2,2350.0,1175.0,1400.0,950.0,89.0
b331279ed9,1,680.0,680.0,680.0,680.0,68.0
cdb4ce09c6,2,700.0,350.0,540.0,160.0,35.0
f52f96971f,3,1390.0,463.3333333333333,860.0,130.0,96.0
e0fa66f558,3,3300.0,1100.0,2450.0,260.0,134.0
d2a9994935,2,2060.0,1030.0,1340.0,720.0,139.0
b5834be4a7,1,620.0,620.0,620.0,620.0,62.0
bd30add0e0,2,670.0,335.0,440.0,230.0,45.0
a39001526c,2,760.0,380.0,520.0,240.0,50.0
c3f143a8fa,1,2100.0,2100.0,2100.0,2100.0,42.0
225ecf9216,1,100.0,100.0,100.0,100.0,5.0
d761f281ec,3,900.0,300.0,680.0,80.0,79.0
38fdf9b97b,3,1710.0,570.0,640.0,430.0,139.0
8a46dfc7df,2,1950.0,975.0,1550.0,400.0,51.0
21f63a2e37,2,420.0,210.0,310.0,110.0,42.0
9f571255b2,3,2250.0,750.0,1340.0,250.0,158.0
27c2f4888c,3,1450.0,483.3333333333333,520.0,410.0,119.0
2693777a98,2,2040.0,1020.0,1750.0,290.0,64.0
2803ce82da,2,2730.0,1365.0,2350.0,380.0,66.0
42c70063af,3,2830.0,943.3333333333334,1350.0,430.0,91.0
ae9e9a336d,3,1600.0,533.3333333333334,1060.0,20.0,80.0
e9eae17c0c,1,240.0,240.0,240.0,240.0,12.0
6aeecb8bd7,1,1380.0,1380.0,1380.0,1380.0,69.0
dd394cfe3e,3,560.0,186.66666666666666,390.0,20.0,55.0
cfae097ae3,3,5820.0,1940.0,3400.0,980.0,189.0
c901443b8e,2,410.0,205.0,250.0,160.0,41.0
0a28aed7fa,1,490.0,490.0,490.0,490.0,49.0
936f9c93d5,1,460.0,460.0,460.0,460.0,46.0
205239c380,1,460.0,460.0,460.0,460.0,23.0
ea849fe471,1,60.0,60.0,60.0,60.0,6.0
f6c136b521,3,3060.0,1020.0,1850.0,130.0,104.0
2d571c3f09,2,1290.0,645.0,1200.0,90.0,33.0
62c10ee050,2,1820.0,910.0,1440.0,380.0,91.0
656b697920,2,1190.0,595.0,1140.0,50.0,62.0
2476790bb9,2,850.0,425.0,570.0,280.0,71.0
59ec386a64,3,980.0,326.6666666666667,490.0,160.0,98.0
1bbf747748,2,310.0,155.0,210.0,100.0,26.0
adf1377011,3,2860.0,953.3333333333334,1500.0,80.0,102.0
be2e6f0a29,2,1500.0,750.0,880.0,620.0,75.0
3016d52c49,2,2850.0,1425.0,2750.0,100.0,65.0
8d0f1fc05b,1,290.0,290.0,290.0,290.0,29.0
c5fcf1b250,3,4080.0,1360.0,3500.0,20.0,127.0
980ae8a986,3,1330.0,443.3333333333333,650.0,40.0,101.0
975dd2646d,3,1500.0,500.0,700.0,150.0,98.0
977d6f8d0c,3,5840.0,1946.6666666666667,2850.0,140.0,128.0
eaeb98bfe9,3,1790.0,596.6666666666666,850.0,320.0,95.0
1d30c9668f,2,130.0,65.0,100.0,30.0,5.0
cbb3de5a26,1,220.0,220.0,220.0,220.0,11.0
9561421ec3,1,320.0,320.0,320.0,320.0,32.0
5fb44b104f,2,1130.0,565.0,980.0,150.0,64.0
5884faa061,2,1740.0,870.0,1040.0,700.0,87.0
ddb74081ca,1,1400.0,1400.0,1400.0,1400.0,70.0
263c577643,3,1610.0,536.6666666666666,940.0,120.0,114.0
e393ecac6d,2,2660.0,1330.0,2000.0,660.0,106.0
a40962d2a0,1,3350.0,3350.0,3350.0,3350.0,67.0
b6ced0ce94,1,460.0,460.0,460.0,460.0,23.0
cb99011bcf,2,400.0,200.0,300.0,100.0,32.0
9e608e6002,2,1710.0,855.0,1550.0,160.0,39.0
9ebd425028,1,1100.0,1100.0,1100.0,1100.0,22.0
296fedbaff,2,910.0,455.0,560.0,350.0,91.0
4a83276f63,2,580.0,290.0,490.0,90.0,58.0
ccdd515eb0,3,1240.0,413.3333333333333,1000.0,40.0,74.0
ad8c56224a,1,750.0,750.0,750.0,750.0,15.0
3f231f1e12,2,2860.0,1430.0,1900.0,960.0,86.0
df9014904c,2,1520.0,760.0,1220.0,300.0,76.0
24f5471c8f,1,420.0,420.0,420.0,420.0,21.0
2f7a064d6f,3,1550.0,516.6666666666666,840.0,150.0,85.0
913fb4a907,2,4460.0,2230.0,3500.0,960.0,118.0
cdf0a378c4,2,640.0,320.0,440.0,200.0,32.0
ba5a017304,3,1710.0,570.0,950.0,180.0,86.0
ee89b81f21,3,2920.0,973.3333333333334,1900.0,140.0,89.0
c0fe98230a,1,500.0,500.0,500.0,500.0,25.0
3a200b5225,1,620.0,620.0,620.0,620.0,62.0
452662c111,1,1320.0,1320.0,1320.0,1320.0,66.0
e496868b74,3,2860.0,953.3333333333334,1220.0,460.0,143.0
68ae1d3350,3,2140.0,713.3333333333334,1240.0,20.0,108.0
0f188ac63e,2,4030.0,2015.0,3450.0,580.0,127.0
25f561f1e2,3,1520.0,506.6666666666667,1280.0,110.0,88.0
44dbfdaf3b,1,340.0,340.0,340.0,340.0,17.0
1a06ee6367,3,4550.0,1516.6666666666667,2100.0,1050.0,91.0
14eb7df79e,1,100.0,100.0,100.0,100.0,5.0
9316de83cf,2,720.0,360.0,480.0,240.0,60.0
da60516cfb,1,690.0,690.0,690.0,690.0,69.0
9bd42682e1,3,720.0,240.0,400.0,50.0,72.0
f0ccaf64fa,1,720.0,720.0,720.0,720.0,36.0
afbf8d821b,3,1280.0,426.6666666666667,920.0,60.0,64.0
ed5e6d25e0,3,1110.0,370.0,630.0,240.0,87.0
2ec3c69920,3,1280.0,426.6666666666667,1100.0,70.0,73.0
8d873921df,3,1820.0,606.6666666666666,720.0,400.0,79.0
0ed85f2aaf,2,970.0,485.0,660.0,310.0,64.0
e01276557b,1,2850.0,2850.0,2850.0,2850.0,57.0
d1c065516b,2,1560.0,780.0,900.0,660.0,78.0
ce28c2c211,3,2640.0,880.0,1340.0,60.0,135.0
3d606ea0ff,3,680.0,226.66666666666666,540.0,20.0,61.0
aa1072db10,3,2570.0,856.6666666666666,1360.0,190.0,138.0
e4d15b1e8e,2,1070.0,535.0,740.0,330.0,70.0
c21d465ec6,3,3630.0,1210.0,2150.0,620.0,117.0
54c923be3c,1,80.0,80.0,80.0,80.0,4.0
c7438420a3,1,260.0,260.0,260.0,260.0,13.0
187e8e4f42,2,2200.0,1100.0,1320.0,880.0,110.0
71674b818d,1,820.0,820.0,820.0,820.0,41.0
073c82b300,3,2470.0,823.3333333333334,1150.0,650.0,155.0
52abb3bec0,1,160.0,160.0,160.0,160.0,8.0
f6b934051e,2,3520.0,1760.0,2500.0,1020.0,101.0
94814baa41,3,2180.0,726.6666666666666,1550.0,10.0,94.0
53f36aa053,3,2790.0,930.0,1700.0,460.0,143.0
f444279741,2,1360.0,680.0,900.0,460.0,68.0
6beacd6b69,2,1100.0,550.0,650.0,450.0,110.0
d3cb2c720e,3,1370.0,456.6666666666667,720.0,50.0,53.0
61b4690ac9,3,2760.0,920.0,1300.0,520.0,138.0
ce0925fd92,2,1150.0,575.0,670.0,480.0,91.0
32ebb19f9a,2,2370.0,1185.0,2250.0,120.0,57.0
c7ce9bc2da,2,2810.0,1405.0,2650.0,160.0,69.0
5e18f70966,3,1800.0,600.0,880.0,220.0,90.0
d8ba2ef21a,1,470.0,470.0,470.0,470.0,47.0
bdb3dc22c1,2,1030.0,515.0,650.0,380.0,51.0
5affcbdf8b,2,2040.0,1020.0,1650.0,390.0,72.0
289875c63d,3,860.0,286.6666666666667,400.0,160.0,43.0
4d023c5956,3,1830.0,610.0,690.0,500.0,151.0
16c62cae08,1,400.0,400.0,400.0,400.0,40.0
ad2f64b422,1,100.0,100.0,100.0,100.0,10.0
cbb6de9c45,1,1160.0,1160.0,1160.0,1160.0,58.0
0881d7eecb,3,1830.0,610.0,1140.0,220.0,126.0
43d45380ec,2,2530.0,1265.0,2450.0,80.0,57.0
fec27a05a8,3,1980.0,660.0,1000.0,220.0,69.0
9b5092f318,2,200.0,100.0,180.0,20.0,11.0
f2c6828b6f,1,2700.0,2700.0,2700.0,2700.0,54.0
b876ddfadd,3,2170.0,723.3333333333334,940.0,350.0,98.0
645542d151,1,100.0,100.0,100.0,100.0,10.0
7d4e3fe848,2,4250.0,2125.0,3350.0,900.0,112.0
70ea93b72b,1,840.0,840.0,840.0,840.0,42.0
e7ad8a5cf8,1,10.0,10.0,10.0,10.0,1.0
41f03e315f,3,4000.0,1333.3333333333333,3450.0,190.0,124.0
9675fc0929,1,450.0,450.0,450.0,450.0,45.0
bca17065e4,1,640.0,640.0,640.0,640.0,64.0
304e960989,2,1560.0,780.0,1240.0,320.0,78.0
22d5f86303,2,1400.0,700.0,780.0,620.0,70.0
5881541e8e,2,920.0,460.0,860.0,60.0,49.0
83a64a8cdc,2,620.0,310.0,500.0,120.0,37.0
3409ab90e2,2,940.0,470.0,680.0,260.0,94.0
73b51c923e,1,160.0,160.0,160.0,160.0,16.0
fa29a1798a,1,360.0,360.0,360.0,360.0,36.0
c048dea99d,3,3470.0,1156.6666666666667,1420.0,700.0,168.0
e210f14878,1,650.0,650.0,650.0,650.0,65.0
3b1ce22bcb,1,100.0,100.0,100.0,100.0,5.0
8caa5f2f17,2,1300.0,650.0,690.0,610.0,130.0
07aba6956f,2,900.0,450.0,500.0,400.0,30.0
7d3d8e2508,1,900.0,900.0,900.0,900.0,45.0
f757ed7102,1,630.0,630.0,630.0,630.0,63.0
9acf3872e9,2,610.0,305.0,460.0,150.0,38.0
33665676bd,2,820.0,410.0,700.0,120.0,76.0
3ae634ae09,3,1000.0,333.3333333333333,500.0,220.0,64.0
507778a73b,3,2900.0,966.6666666666666,1700.0,80.0,94.0
d365ede27f,2,1650.0,825.0,1380.0,270.0,96.0
220fb5c570,2,340.0,170.0,310.0,30.0,34.0
5599936f3e,3,3190.0,1063.3333333333333,1850.0,640.0,136.0
8d9d283a54,1,630.0,630.0,630.0,630.0,63.0
0d02eb7c01,2,600.0,300.0,580.0,20.0,31.0
b0ae5f8854,1,740.0,740.0,740.0,740.0,37.0
f391512748,2,3630.0,1815.0,3250.0,380.0,103.0
ed7299d073,1,120.0,120.0,120.0,120.0,6.0
4565b03835,2,1270.0,635.0,680.0,590.0,127.0
49502c95f9,3,1010.0,336.6666666666667,450.0,280.0,87.0
9440be4cc3,2,2400.0,1200.0,1240.0,1160.0,120.0
d87ac40967,3,4130.0,1376.6666666666667,3300.0,340.0,149.0
bd78718a57,2,730.0,365.0,410.0,320.0,57.0
dfd1bf387b,1,330.0,330.0,330.0,330.0,33.0
136bb3f5ba,3,2910.0,970.0,2250.0,130.0,111.0
92e899aa9e,2,1290.0,645.0,860.0,430.0,86.0
2feff6b40b,1,980.0,980.0,980.0,980.0,49.0
5634fd9e31,1,860.0,860.0,860.0,860.0,43.0
268da8efbd,2,350.0,175.0,300.0,50.0,31.0
0ccc196383,3,1840.0,613.3333333333334,1300.0,140.0,73.0
ee8d78049e,3,1160.0,386.6666666666667,860.0,120.0,73.0
07254cc60a,1,740.0,740.0,740.0,740.0,37.0
2819d1a7f3,1,900.0,900.0,900.0,900.0,45.0
92fb6cef30,1,60.0,60.0,60.0,60.0,3.0
c77e9c01fa,2,4940.0,2470.0,3600.0,1340.0,139.0
31baff3a18,1,920.0,920.0,920.0,920.0,46.0
1d82ac6a1b,3,2100.0,700.0,980.0,440.0,105.0
6cb802af48,2,620.0,310.0,400.0,220.0,51.0
6bd4cbfa65,3,5380.0,1793.3333333333333,2700.0,680.0,128.0
9a350f30c9,2,3460.0,1730.0,2600.0,860.0,95.0
73d38a8162,1,630.0,630.0,630.0,630.0,63.0
25401e4413,3,3990.0,1330.0,3350.0,70.0,131.0
9dc90e0c1c,2,860.0,430.0,710.0,150.0,74.0
6f44fae69c,3,2450.0,816.6666666666666,1340.0,310.0,138.0
e6ab216961,1,470.0,470.0,470.0,470.0,47.0
deb22cbef1,2,760.0,380.0,500.0,260.0,63.0
cb101eae21,1,60.0,60.0,60.0,60.0,3.0
d525857a13,2,500.0,250.0,390.0,110.0,50.0
e4f4527882,3,2840.0,946.6666666666666,2500.0,40.0,60.0
6621ece3f1,1,580.0,580.0,580.0,580.0,58.0
7f419cf8a9,2,4680.0,2340.0,3300.0,1380.0,135.0
5d46b88c78,3,1560.0,520.0,660.0,380.0,97.0
51d1d872b3,1,360.0,360.0,360.0,360.0,36.0
7b0dbec9f3,3,3450.0,1150.0,2350.0,300.0,78.0
c760116492,2,2160.0,1080.0,1440.0,720.0,108.0
b3f2605a23,3,2190.0,730.0,1450.0,310.0,103.0
23ff9c5e4f,1,440.0,440.0,440.0,440.0,44.0
5a061feb0b,1,60.0,60.0,60.0,60.0,3.0
c9f8c85643,1,1260.0,1260.0,1260.0,1260.0,63.0
83bf2c3cae,3,1320.0,440.0,600.0,260.0,84.0
da85efa5a3,2,2240.0,1120.0,1180.0,1060.0,112.0
ba13e1e67b,3,1970.0,656.6666666666666,1000.0,330.0,115.0
42df2a2e56,1,680.0,680.0,680.0,680.0,34.0
4c9b79b401,1,1240.0,1240.0,1240.0,1240.0,62.0
f027da284c,3,3260.0,1086.6666666666667,1900.0,660.0,106.0
bf1280c837,3,4880.0,1626.6666666666667,3100.0,840.0,151.0
5b10cee6ed,1,420.0,420.0,420.0,420.0,42.0
c0e58880f5,2,1330.0,665.0,1280.0,50.0,65.0
583b3e3023,1,180.0,180.0,180.0,180.0,9.0
8d402a99a4,2,3580.0,1790.0,3400.0,180.0,86.0
1b2fd59633,2,1260.0,630.0,720.0,540.0,126.0
f280618f89,3,2650.0,883.3333333333334,1800.0,150.0,121.0
c822ba23cf,2,1410.0,705.0,800.0,610.0,101.0
1f6f7aec97,3,4500.0,1500.0,3100.0,440.0,154.0
d9f70522dd,2,300.0,150.0,210.0,90.0,30.0
ae6527b633,3,840.0,280.0,440.0,100.0,55.0
e4aeda53dc,3,1030.0,343.3333333333333,550.0,140.0,42.0
458a265516,1,760.0,760.0,760.0,760.0,38.0
c9cf6b3a37,3,3460.0,1153.3333333333333,2550.0,220.0,131.0
39013f7b88,1,3250.0,3250.0,3250.0,3250.0,65.0
54bee87e78,1,1040.0,1040.0,1040.0,1040.0,52.0
4d0eb04a25,2,470.0,235.0,450.0,20.0,46.0
60ff154046,2,730.0,365.0,650.0,80.0,73.0
eb9fa5ddc5,2,1160.0,580.0,900.0,260.0,31.0
0c35abb3cc,2,480.0,240.0,440.0,40.0,48.0
7e87218783,3,1840.0,613.3333333333334,1140.0,110.0,127.0
d4c7675c3e,2,3670.0,1835.0,3300.0,370.0,103.0
0090955092,1,1400.0,1400.0,1400.0,1400.0,70.0
1ac4d6b0e8,2,810.0,405.0,660.0,150.0,36.0
4a852fb745,3,3040.0,1013.3333333333334,1900.0,420.0,95.0
52da2439c8,1,1060.0,1060.0,1060.0,1060.0,53.0
e8dc58267a,1,1060.0,1060.0,1060.0,1060.0,53.0
e9c65dac45,2,200.0,100.0,120.0,80.0,10.0
e6cf3fe862,3,3510.0,1170.0,3050.0,160.0,107.0
977e7029b0,2,550.0,275.0,510.0,40.0,53.0
148679400d,1,200.0,200.0,200.0,200.0,10.0
0b5cf4e1f8,1,150.0,150.0,150.0,150.0,3.0
18851370d3,1,130.0,130.0,130.0,130.0,13.0
e6972239eb,1,3450.0,3450.0,3450.0,3450.0,69.0
ceea8b2c97,1,100.0,100.0,100.0,100.0,10.0
eb9d42452b,3,5070.0,1690.0,3450.0,500.0,175.0
a5d1b940b4,3,1060.0,353.3333333333333,680.0,110.0,72.0
cbada777a3,3,860.0,286.6666666666667,660.0,90.0,86.0
93174e8a40,2,4500.0,2250.0,2800.0,1700.0,90.0
88ecb19c25,2,2200.0,1100.0,1500.0,700.0,44.0
72d0f602d4,1,480.0,480.0,480.0,480.0,48.0
4e9dc7f504,1,740.0,740.0,740.0,740.0,37.0
30b22857d3,2,3600.0,1800.0,2700.0,900.0,99.0
f1a5a8ba3d,3,2340.0,780.0,1280.0,120.0,117.0
032f3bdd6d,2,1970.0,985.0,1440.0,530.0,125.0
aae87cc672,3,3670.0,1223.3333333333333,1350.0,1020.0,143.0
13bc785458,2,460.0,230.0,400.0,60.0,23.0
b40257a573,1,3550.0,3550.0,3550.0,3550.0,71.0
426472f6ca,2,1350.0,675.0,1140.0,210.0,78.0
b05a49b05f,1,1650.0,1650.0,1650.0,1650.0,33.0
4599aa1995,1,540.0,540.0,540.0,540.0,27.0
bc39c073c0,2,2870.0,1435.0,1850.0,1020.0,88.0
9f4f8109fb,1,140.0,140.0,140.0,140.0,7.0
3d5aefeeea,1,110.0,110.0,110.0,110.0,11.0
221e8e8247,1,320.0,320.0,320.0,320.0,32.0
47df840d17,2,1030.0,515.0,780.0,250.0,64.0
39df2a6cdf,1,480.0,480.0,480.0,480.0,48.0
59fdb93893,3,4070.0,1356.6666666666667,2750.0,640.0,155.0
5400bdeaee,1,150.0,150.0,150.0,150.0,3.0
1f2a02c794,1,630.0,630.0,630.0,630.0,63.0
fca286b70c,1,3500.0,3500.0,3500.0,3500.0,70.0
ccc5085688,2,1070.0,535.0,550.0,520.0,81.0
8cba584a4f,3,1350.0,450.0,850.0,130.0,67.0
2ec33e2531,3,2290.0,763.3333333333334,1080.0,150.0,122.0
7aecd1aa2c,1,410.0,410.0,410.0,410.0,41.0
81b3ff6c14,1,390.0,390.0,390.0,390.0,39.0
ca47d2f6e0,1,2300.0,2300.0,2300.0,2300.0,46.0
bb14d8d5fb,2,1640.0,820.0,1180.0,460.0,82.0
a4bd249ad2,1,1140.0,1140.0,1140.0,1140.0,57.0
7eb2b512a4,1,280.0,280.0,280.0,280.0,14.0
59b0824a90,1,660.0,660.0,660.0,660.0,33.0
53e75f7e2e,3,1260.0,420.0,660.0,220.0,126.0
4928481d86,3,1760.0,586.6666666666666,690.0,460.0,176.0
05011f1cb7,2,1270.0,635.0,800.0,470.0,87.0
fd1218fdb0,2,1770.0,885.0,1320.0,450.0,75.0
f1be684bd4,1,3500.0,3500.0,3500.0,3500.0,70.0
5759faa069,2,2160.0,1080.0,1300.0,860.0,69.0
69b18b37a2,3,2090.0,696.6666666666666,1060.0,280.0,96.0
aea9aff91b,2,2260.0,1130.0,1300.0,960.0,113.0
5dafe633b6,1,280.0,280.0,280.0,280.0,14.0
245395b42d,1,1180.0,1180.0,1180.0,1180.0,59.0
c6545f2f0e,2,1120.0,560.0,920.0,200.0,66.0
d3fef26153,3,2360.0,786.6666666666666,1700.0,80.0,100.0
3dd703b92f,3,4460.0,1486.6666666666667,2950.0,410.0,155.0
e527c442d1,3,2240.0,746.6666666666666,850.0,570.0,115.0
9d42e7daf4,3,1540.0,513.3333333333334,1020.0,200.0,103.0
749ea03708,1,470.0,470.0,470.0,470.0,47.0
6facf088d5,1,600.0,600.0,600.0,600.0,30.0
2d0d1c3e59,1,580.0,580.0,580.0,580.0,58.0
a6feef8cb3,2,850.0,425.0,630.0,220.0,85.0
1beff4757a,3,1490.0,496.6666666666667,1080.0,50.0,73.0
07af55e58a,3,1780.0,593.3333333333334,1340.0,20.0,89.0
966fa53d7d,3,3250.0,1083.3333333333333,2650.0,80.0,87.0
528d0801e4,3,2190.0,730.0,1200.0,420.0,138.0
d4369a04d6,3,700.0,233.33333333333334,360.0,20.0,70.0
cbbec73b77,3,1410.0,470.0,740.0,230.0,104.0
2134ba2f0a,2,1570.0,785.0,1100.0,470.0,102.0
91c18c0852,2,1440.0,720.0,1050.0,390.0,60.0
5f36327ea4,3,1810.0,603.3333333333334,1340.0,220.0,94.0
97d0e8469b,2,620.0,310.0,340.0,280.0,62.0
5e255070e3,3,2640.0,880.0,1280.0,320.0,132.0
400357df85,1,2000.0,2000.0,2000.0,2000.0,40.0
ccd0472117,2,2400.0,1200.0,1440.0,960.0,120.0
319d5b8cf1,3,4570.0,1523.3333333333333,3350.0,560.0,156.0
852c221857,3,620.0,206.66666666666666,320.0,60.0,43.0
72a890f73a,3,3900.0,1300.0,2650.0,450.0,102.0
a97bc0e18f,3,590.0,196.66666666666666,420.0,40.0,59.0
57adbea61c,2,3900.0,1950.0,3450.0,450.0,114.0
5ad46fe3eb,3,3290.0,1096.6666666666667,2500.0,280.0,115.0
ab91d531e6,3,1340.0,446.6666666666667,800.0,40.0,69.0
9918a2e28d,3,2780.0,926.6666666666666,1360.0,560.0,139.0
5185a3d90a,2,730.0,365.0,590.0,140.0,73.0
a9b59233be,2,1560.0,780.0,1200.0,360.0,60.0
dabfa21e2b,3,990.0,330.0,440.0,260.0,99.0
82516f013d,3,1340.0,446.6666666666667,720.0,240.0,134.0
3b34cfe134,1,660.0,660.0,660.0,660.0,33.0
c9c67492bc,3,2140.0,713.3333333333334,960.0,380.0,83.0
79130ddecc,3,3290.0,1096.6666666666667,2600.0,300.0,121.0
60af40ef38,3,1040.0,346.6666666666667,530.0,210.0,104.0
44de9d5ee4,2,1000.0,500.0,620.0,380.0,100.0
ccf87f4c41,3,960.0,320.0,700.0,60.0,83.0
729e302dca,3,1680.0,560.0,800.0,350.0,128.0
39fa54e7b9,2,1440.0,720.0,980.0,460.0,95.0
b1c9fbe6e9,1,460.0,460.0,460.0,460.0,23.0
ab7f0b4107,1,80.0,80.0,80.0,80.0,4.0
1d911c359c,2,3950.0,1975.0,3600.0,350.0,79.0
ade8ac7e59,2,2850.0,1425.0,2550.0,300.0,57.0
504ad2c831,1,80.0,80.0,80.0,80.0,8.0
d7f93255a1,2,2460.0,1230.0,1320.0,1140.0,123.0
f920b70abf,2,840.0,420.0,540.0,300.0,69.0
423c72f28e,3,4520.0,1506.6666666666667,2900.0,800.0,139.0
146c0d5b7f,1,20.0,20.0,20.0,20.0,2.0
0759f38977,3,2210.0,736.6666666666666,1060.0,150.0,76.0
ad040fc8c9,3,2800.0,933.3333333333334,1220.0,380.0,159.0
42d13201a1,1,2650.0,2650.0,2650.0,2650.0,53.0
80888c13e1,3,1740.0,580.0,800.0,450.0,110.0
c686ca54ef,3,2130.0,710.0,1450.0,180.0,88.0
c931acdfa4,3,2080.0,693.3333333333334,1320.0,20.0,104.0
51700930db,2,1510.0,755.0,1140.0,370.0,94.0
8e2fa324e0,3,3000.0,1000.0,1900.0,40.0,93.0
38c2b3332e,2,1490.0,745.0,1050.0,440.0,43.0
d76e8f2850,2,1620.0,810.0,920.0,700.0,81.0
abfe31a450,2,460.0,230.0,300.0,160.0,23.0
eba074c779,3,2170.0,723.3333333333334,1060.0,390.0,164.0
1821408ffe,2,2260.0,1130.0,1200.0,1060.0,77.0
718c1c1bc9,2,5000.0,2500.0,3550.0,1450.0,100.0
6125943c89,3,4390.0,1463.3333333333333,2300.0,670.0,184.0
9434b6ab4c,1,40.0,40.0,40.0,40.0,4.0
84849addb8,2,2400.0,1200.0,1260.0,1140.0,120.0
8126a711dc,1,100.0,100.0,100.0,100.0,10.0
768febde95,1,470.0,470.0,470.0,470.0,47.0
7e5ec05136,3,2940.0,980.0,1300.0,340.0,86.0
8c106445a8,1,220.0,220.0,220.0,220.0,22.0
35789d703e,1,840.0,840.0,840.0,840.0,42.0
7b8ace058e,1,900.0,900.0,900.0,900.0,18.0
abd8e279a9,3,3740.0,1246.6666666666667,3150.0,30.0,94.0
4608a69f54,1,400.0,400.0,400.0,400.0,20.0
687fe4d672,1,580.0,580.0,580.0,580.0,58.0
637cfd7ce7,1,1300.0,1300.0,1300.0,1300.0,26.0
b07e193420,1,800.0,800.0,800.0,800.0,40.0
3606598d6d,2,1010.0,505.0,550.0,460.0,78.0
c2e6aaaede,2,500.0,250.0,370.0,130.0,50.0
49a305c588,2,450.0,225.0,240.0,210.0,33.0
c3d8060a44,3,1720.0,573.3333333333334,1180.0,90.0,77.0
67d93cce3d,3,2350.0,783.3333333333334,1950.0,30.0,79.0
4ba696156a,3,2470.0,823.3333333333334,1320.0,130.0,130.0
c697fc86de,2,800.0,400.0,720.0,80.0,80.0
48f62da6af,2,370.0,185.0,240.0,130.0,37.0
6263c8423c,1,1400.0,1400.0,1400.0,1400.0,70.0
f3d4c4a99d,1,600.0,600.0,600.0,600.0,30.0
01553b0ca2,2,1820.0,910.0,1260.0,560.0,119.0
86f4a4b3bc,1,920.0,920.0,920.0,920.0,46.0
6818bd4b9d,3,1570.0,523.3333333333334,760.0,230.0,90.0
7f97a2ce81,3,4080.0,1360.0,2800.0,400.0,108.0
f4c7dfb476,1,200.0,200.0,200.0,200.0,20.0
a1084bde9e,3,1420.0,473.3333333333333,880.0,20.0,97.0
3de72490c0,1,470.0,470.0,470.0,470.0,47.0
8927e4b2f6,2,4030.0,2015.0,3450.0,580.0,127.0
3c35f7b2be,3,1970.0,656.6666666666666,850.0,500.0,89.0
28caef735c,2,1340.0,670.0,860.0,480.0,67.0
78cb56279a,2,1010.0,505.0,540.0,470.0,74.0
